p_code,title,uri,apply_start,apply_end,start_age,end_age,contents,application_target,dor,si,crawling_date,expiration_flag
5206,[부천시] 2020년 소규모 기업환경 개선사업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5206,2019-07-26 00:00:00,2019-08-16 00:00:00,,,이메일접수 (wldyd815@korea.kr),- 관내 소재 종업원 300명 미만의 중․소기업(제조업)- 준공 후 10년 이상 경과된 지식산업센터- 관내 소재 종업원 50명 미만의 중소기업 (공장등록된 제조업만 해당),경기,부천시,2019-11-20 14:30:13,1
5208,[구리시] 2019년 하반기 기초생활수급자등 생활안정자금 융자 신청,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5208,2019-08-01 00:00:00,2019-08-14 00:00:00,,,방문접수,기초생활수급자 또는 차상위계층(한부모가족 포함),경기,구리시,2019-11-20 14:30:13,1
5209,2019년 디딤돌 취·창업 동아리 공개 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5209,2019-08-01 00:00:00,2019-08-26 17:00:00,,,방문접수,취·창업 의지가 높은 전문 직업교육훈련 이수자들의 모임성남시 중심의 경기도 거주자로 최소 5인 이상으로 구성사교와 친목이 아닌 협동조합 설립 등 취업과 창업이 목적인 취·창업 동아리,전국,전체,2019-11-20 14:30:13,1
5210,[평택시] 2019년도 청년희망키움통장 8월 모집 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5210,2019-08-01 00:00:00,2019-08-14 00:00:00,,,사무소 담당자 전화문의 (031-8024-6721 ),일하는 생계급여 수급 청년,경기,평택시,2019-11-20 14:30:13,1
5217,[안산시] 2020년 소규모기업 환경개선사업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5217,2019-08-05 00:00:00,2019-08-16 18:00:00,,,기업지원과 방문 접수,도내 소재 종업원 300명 미만의 중․소기업 (제조업),경기,안산시,2019-11-20 14:30:13,1
5222,[안산시] 2019년 출산휴가 및 육아휴직자 직장복귀지원 프로그램 - 복귀를 위한 엄마노트,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5222,2019-08-08 00:00:00,2019-09-08 00:00:00,,,"QR코드접수, 팩스접수, 온라인접수","출산휴가, 육아휴직맘, 예비 휴직맘",경기,안산시,2019-11-20 14:30:13,1
5233,[파주시] 2019년도 북한이탈주민 교육비 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5233,2019-08-12 00:00:00,,,,전화접수,파주시 관내 북한이탈주민(주민등록기준),경기,파주시,2019-11-20 14:30:13,0
5236,[동두천시] 산업단지 청년근로자를 위한 매입임대주택 입주자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5236,2019-08-26 09:00:00,2019-08-30 18:00:00,,40.0,"방문접수, 우편접수","- 해당 지역(동두천시)에 소재한 산업단지의 입주 기업 및 교육·연구기관에 재직 중일 것- 현재 무주택인 자- 만 40세 이하인 1인 세대구성원인 자  ※ 주민등록표등본으로 기준 하며, 배우자와 세대분리 경우 신청불가- 전년도 월평균 소득 70% 이하에 해당하는 자(월평균소득기준 : 3,781,270원 이하) ※ 월평균소득액은 세전금액임.",경기,동두천시,2019-11-20 14:30:13,1
5251,2019년 스마트공장 구축기업 청년체험단사업 참여기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5251,2019-08-19 00:00:00,,,,이메일접수,구인수요가 있는 스마트공장 구축 중소기업,전국,전체,2019-11-20 14:30:13,0
5253,2019년 상반기분 근로장려금 반기신청,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5253,2019-08-21 00:00:00,2019-09-10 00:00:00,,,국세청 홈택스를 통한 신청 ,근로소득자,전국,전체,2019-11-20 14:30:13,1
5254,사회적기업 전문인력 채용을 위한 신중년 인재 매칭 서비스 참여기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5254,2019-08-14 00:00:00,2019-08-30 18:00:00,,,온라인접수,"- 경기도, 인천, 대전, 청주, 광주, 대구, 부산, 울산 소재 (예비)사회적기업   ※ 올해 구인 계획 중인 기업 ※ 전문인력 인재 추천을 받고 싶은 기업",전국,전체,2019-11-20 14:30:13,1
5256,서민형 안심전환대출,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5256,2019-09-16 00:00:00,2019-09-29 00:00:00,,,"홈페이지접수, 방문접수","서민형 안심전환대출로 대환 예정인 기존 주택담보대출은 아래 요건을 모두 충족하셔야 합니다. - 2019.7.23일까지 실행된 주택담보대출 - 정책모기지, 고정금리대출 등을 제외한 주택담보대출 ※ 정책모기지 : 보금자리론, 적격대출, 내집마련 디딤돌 대출 등 주택도시기금 대출 ※ 한도대출, 기업대출도 대환 대상에서 제외",전국,전체,2019-11-20 14:30:13,1
5257,[시흥시] 산업단지 청년근로자를 위한 임대주택 입주자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5257,2019-08-26 09:00:00,2019-08-30 18:00:00,,40.0,"우편접수, 방문접수",- 해당 지역(시흥시)에 소재한 산업단지의 입주 기업 및 교육·연구기관에 재직 중일 것- 현재 무주택인 자- 만 40세 이하인 1인 세대구성원인 자 - 전년도 월평균 소득 70% 이하에 해당하는 자,경기,시흥시,2019-11-20 14:30:13,1
5260,[양평군] 양평愛 청년통장,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5260,2019-09-12 09:00:00,2019-09-23 18:00:00,18.0,39.0,apply.jobaba.net 홈페이지에서 온라인 신청," ❍ 다음 ①~③ 자격요건을 모두 충족하는 자   ① (연령․거주지) 공고일 기준 양평군에 주민등록이 되어있는 만 18~39세 이하 청년   ※ 1979. 8. 30. ~ 2001. 8. 29. 출생자   ② (근무조건) 공고일 기준 양평군 소재 중소기업(소상공인 업체 포함), 비영리법인*에 주 36시간 이상 근무하고 3개월(90일) 이상 재직 중인 자   ③ (근로소득) 월 과세급여 250만원 이하인 자     - 건강보험공단에서 부과한 건강보험료 3개월(2019년 6월, 7월, 8월) 평균 80,750원(2019년, 직장가입자) 이하인 자",경기,양평군,2019-11-20 14:30:13,1
5269,대 ㆍ중소기업 청년희망나눔 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5269,,,,34.0,홈페이지접수,만 34세 이하 청년구직자,전국,전체,2019-11-20 14:30:13,2
5270,[서울시] 면접 메이크업 & 이력서사진촬영,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5270,2019-08-28 00:00:00,2019-09-28 00:00:00,15.0,39.0,홈페이지접수,만 15세~39세의 모든 청년,전국,전체,2019-11-20 14:30:13,1
5274,[파주시] 청년일자리지원센터 활동공간 대여,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5274,2019-08-31 09:00:00,2019-12-31 18:00:00,18.0,39.0,도시군 통합 접수시스템(https://apply.jobaba.net)에서 온라인 접수,파주시에 거주하는 미취업 청년(18세~39세),경기,파주시,2019-11-20 14:30:13,0
5276,[파주시] 청년 취업성공 프로그램 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5276,2019-09-02 09:00:00,2019-09-23 18:00:00,18.0,39.0,도시군 통합 접수시스템(https://apply.jobaba.net)에서 온라인 접수 ,"신청일 현재, 주민등록지가 파주시인 청년층 구직자〔만18세 이상 ~39세〕",경기,파주시,2019-11-20 14:30:13,1
5280,[가평군] 2020년 소규모 기업환경 개선사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5280,2019-08-23 00:00:00,2019-09-06 00:00:00,,,방문접수,- 근로환경개선사업 : 도내 소재 종업원 300명 미만의 중․소기업 (제조업)- 작업환경 개선사업 : 도내 소재 종업원 50명 미만의 중․소기업 (제조업),경기,가평군,2019-11-20 14:30:13,1
5288,면접 가기 전에 들려 ! 청나래 플러스 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5288,,,19.0,34.0,홈페이지접수,수원거주 청년 만 19세~34세,전국,전체,2019-11-20 14:30:13,2
5298,[군포시] 군포청년 산하기관 일 경험 사업 참여자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5298,2019-09-05 00:00:00,2019-09-17 18:00:00,18.0,39.0,"군포시일자리센터 방문접수 (공휴일, 토, 일요일 접수 불가)",모집공고일 현재 군포시에 거주하는 만18세 이상 만39세 이하 미취업 청년으로 배제사유가 없는 자,경기,군포시,2019-11-20 14:30:13,1
5301,[오산시] 청년맞춤제작소 in 오산 청년 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5301,2019-08-20 00:00:00,2019-09-30 00:00:00,19.0,34.0,전화 또는 온라인 신청(https://bit.ly/322bqaN),만 19~34세 미취업 청년(기준중위소득 150% 이하),경기,오산시,2019-11-20 14:30:13,1
5302,2019년 직장맘 복귀 프로그램 - 원더풀 워킹맘,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5302,2019-09-05 00:00:00,2019-10-09 00:00:00,,,전화접수,"출산휴가자,육아휴직자 ∙ 복귀자,예비육아휴직자 등(선착순)",전국,전체,2019-11-20 14:30:13,1
5315,[남양주시] 청년 강소기업 탐방 참여자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5315,2019-09-06 00:00:00,2019-11-25 00:00:00,15.0,34.0,"팩스접수, 방문접수",만 15세 이상 ~ 만 34세 이하의 미취업 청년,경기,남양주시,2019-11-20 14:30:13,1
5324,중소기업 장기근속자 주택 특별공급 (여주역 푸르지오 클라테르),https://www.jobaba.net/sprtPlcy/info/view.do?seq=5324,2019-09-17 00:00:00,2019-09-20 18:00:00,,,신청 구비서류 등기우편 또는 방문 제출(09.20. 18:00 도착분에 한함),중소기업에서 5년 이상 근무하고 있는 자(동일한 중소기업에 근무한 경우에는 3년 이상인 자)로서 청약 조건에 맞는 청약통장을 가지고 있는 무주택 세대구성원인 근로자,경기,여주시,2019-11-20 14:30:13,1
5325,2019 글로벌 외식전문가 양성과정 현장교육 참여 외식기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5325,2019-09-04 00:00:00,2019-09-24 00:00:00,,,이메일접수,- 한식·디저트·음료·치킨 등의 국내 외식기업 ※ 대기업·중견·중소기업 제한 없음  ※ 대기업(상호출자제한기업)의 경우 인건비 지원제외,전국,전체,2019-11-20 14:30:13,1
5335,앨트웰 민초장학 20기,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5335,2019-09-02 00:00:00,2019-09-30 00:00:00,,,우편접수,"- 2019년 9월 현재 국내 4년제 대학교 1학년 2학기에 재학 중인 자- 총 15학점 이상 이수하고, 평점 A(4.0/4.5, 3.7/4.3 만점) 이상인 자 (계절학기 학점 제외)- 공직, 언론, 연구 및 기타 전문직 진출 희망자- 이상 위 3개항 모두에 해당하는 자에 한함",전국,전체,2019-11-20 14:30:13,1
5337,중소기업 복지플랫폼,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5337,,,,,사업주나 각 회사 복지담당자들이 먼저 가입 후 직원 수에 맞게 아이디를 발급 받는 형태로 진행,중소기업 혹은 소상공인 ,전국,전체,2019-11-20 14:30:13,2
5343,배우자 출산휴가급여,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5343,,,,,"거주지 또는 사업장 관할 직업안정기관의 장에게 '출산전후휴가 급여등의 신청서' 작성 후 제출직접 또는 대리인 출석 제출 및 우편, 인터넷을 통한 신청도 가능 (신청 시 배우자 출산 휴가 확인서, 통상임금 확인할 수 있는 자료 제출)","우선지원대상기업 사업장에 다니며, 피보험 단위 기간이 180일 이상이고, 19.10.1 이후 최초로 배우자 출산휴가를 사용하는 근로자※ 계약직/파견직 등 비정규직도 동일 적용※ 19.9.1 이전에 출산한 가정은 적용 X※ 10.9.30 이전에 배우자 출산휴가를 이미 이용한 자 적용 X ",전국,전체,2019-11-20 14:30:13,2
5344,[고양시] 자소서에 반듯하고 예쁜 얼굴 남기기 이력서 사진,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5344,2019-09-16 00:00:00,2019-09-29 00:00:00,,,홈페이지접수,고양시 청년이라면 누구나,경기,고양시,2019-11-20 14:30:13,1
5346,DBㆍ매칭 시스템 - 유럽잡,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5346,,,,,홈페이지 접수,구직자 및 구인기업 ,전국,전체,2019-11-20 14:30:13,2
5351,[파주시] 2019년 파주시 저소득 주민자녀(생계 및 의료급여 대상) 대학생 장학금 신청,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5351,2019-10-01 00:00:00,2019-10-14 00:00:00,,,방문접수,파주시에 주소를 둔 기초생활수급자 (생계 및 의료급여) 대학교 재학생으로 직전학기 성적이 평점 3.0 이상 또는 백분위 80점 이상,경기,파주시,2019-11-20 14:30:13,1
5352,예금보험공사 경영개선 지원사업 - 우리가게 희망예보,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5352,2019-09-30 00:00:00,2019-10-18 00:00:00,,39.0,"등기우편접수, 이메일접수","- 저소득(연소득 3,500만원 이내) 개인사업자 ※ 여성가장, 장애인 우대 / 경영컨설팅 및 경영환경개선자금 지원 - 청년 창업자  ※ 만 39세 이하 / 경영환경개선자금 지원  ※ 정부 8대 선도사업(스마트공장, 바이오헬스, 핀테크, 미래자동차, 스마트시티, 스마트팜, 에너지신산업, 드론) 및 3대 플랫폼 경제분야(데이터·AI·수소경제) 최우선 선정- 사회적경제 기업 ((예비)사회적기업, 마을기업, 자활기업) ※ 일자리제공형 기업, 일자리창출 관련 사업 우대 / 경영환경개선자금 지원",전국,전체,2019-11-20 14:30:13,1
5361,2019 대학생 우수불자 장학금,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5361,2019-09-25 00:00:00,2019-11-08 17:00:00,,,"방문, 우편접수","국내 대학 재학생으로 대한불교조계종 신도로 등록되어 있으며, 대한불교조계종 소속 사찰 주지스님 또는 지도법사의 추천을 받은 자",전국,전체,2019-11-20 14:30:13,1
5364,[안산시] 2019년도 하반기 지역대학진학장학생 선발,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5364,2019-10-14 09:00:00,2019-10-21 18:00:00,,,방문접수,"공고일 현재 부모 또는 본인이 계속하여 1년 이상 안산시에 주소를 두고 거주하며, 관내 대학교에 진학한 신입생 및 재학생",경기,안산시,2019-11-20 14:30:13,1
5377,[군포시] 신혼부부 무주택자 전월세 보증금 대출이자 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5377,2019-10-28 00:00:00,2019-11-22 18:00:00,,,방문 접수 : 거주지 동 행정복지센터(주민센터),- 주택 전세자금 대출 받은 무주택 신혼부부(군포시 소재)- 부부 합산 연소득 8천만원 이하인 가구,경기,군포시,2019-11-20 14:30:13,1
5379,[수원시] 2019 소상공인 경영환경개선 지원사업 참가업체 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5379,2019-10-01 00:00:00,2019-10-20 00:00:00,,,방문 접수(창업지원센터 : 수원시 팔달구 행궁로 98),"- 사업공고일 기준 수원시 관내 창업 6개월 이상 소상공인 ※ 제조업, 건설업, 운송업, 광업 : 상시종업원 10인 미만업체 ※ 음식점, 도소매업, 각종 서비스업 : 상시종업원 5인 미만업체",경기,수원시,2019-11-20 14:30:13,1
5380,SH서울역 달팽이집 새로운 식구 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5380,2019-10-02 00:00:00,2019-10-15 19:00:00,19.0,39.0,"우편접수, 방문접수","① 대학생 계층 - 대학생 : 대학에 재학 중이거나 다음 학기에 입·복학 예정인 분 - 취업준비생 : 대학 또는 고등학교를 졸업(또는 중퇴)한 지 2년 이내인 분② 청년 계층 - 청년 : 만19세 이상 만39세 이하인 자 - 사회초년생 : 소득이 있는 업무에 종사한 기간이 총 5년 이내이며, 아래의 하나에 해당하는 분 1) 소득이 있는 업무에 종사하는 분 2) 퇴직한 후 1년이 지나지 않은 사람으로서 구직급여 수급자격을 인정받은 분 3) 예술인",전국,전체,2019-11-20 14:30:13,1
5387,[안양시] 2019년도 안양시 인재육성재단 하반기 재능장학생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5387,2019-10-21 09:00:00,2019-10-25 18:00:00,,,방문접수,- 장학생 선발 공고일 현재 안양시에 소재한 초 ․ 중 ․ 고 ․ 대학교 및 그 밖의 학교에 재학 중인 학생- 국내 각 급 학교에 재학 중인 안양시민인 학생,경기,안양시,2019-11-20 14:30:13,1
5390,스마트 직업훈련 플랫폼 step.go.kr,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5390,,,,,홈페이지 활용,전국민 누구나,전국,전체,2019-11-20 14:30:13,2
5392,[시흥시] 시흥은계지구 A1블럭 행복주택 사회적기업공간 입주기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5392,2019-10-14 00:00:00,2019-10-28 00:00:00,,,방문 또는 우편접수 (접수마감일 도착분까지 유효),아래 각호 중 어느 하나에 해당하는 자-「사회적기업육성법」등에 의한 사회적기업 또는 예비사회적기업-「협동조합기본법」에 의한 사회적협동조합- 아래 7항 현장설명회에 참석하는 기업에 한하여 신청 자격 부여,경기,시흥시,2019-11-20 14:30:13,1
5394,한국중부발전 경영ㆍ안전ㆍ환경 분야 멘토링 신청기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5394,2019-10-08 00:00:00,2019-10-28 00:00:00,,,온라인접수,전국 소재 사회적경제기업,전국,전체,2019-11-20 14:30:13,1
5399,2019 고용계약형 FTA 실무인력 양성사업 참여기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5399,2019-04-01 00:00:00,2019-10-31 00:00:00,,,이메일(academy@kotra.or.kr) 접수,- 특성화고 졸업예정 실무인력을 채용하고자 하는 기업 - 상시근로자 수 5명 이상 기업(각 학교 선도기업 기준 충족 기업) ,전국,전체,2019-11-20 14:30:13,1
5400,소규모 사업장 직장맘&대디들을 위한 찾아가는 무료 건강검진,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5400,2019-10-16 00:00:00,2019-10-21 00:00:00,,,홈페이지접수 ,"2018, 2019년도 국가건강검진 대상자 중 검진 미실시자",전국,전체,2019-11-20 14:30:13,1
5408,제4회 서울평화희망장학금 장학생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5408,2019-10-16 00:00:00,2019-11-01 00:00:00,,,"방문, 우편접수","- 대한민국 국적을 소지한 서울 소재 대학 학부생(서울소재대학 리스트 첨부파일 확인)으로 19년에 재학 중인 학생- 대학생활 동안 인류평화 활동, 소외된 이웃의 인권운동, 사회정의활동 등을 활발히 지속적으로 실천해온 대학생 ",전국,전체,2019-11-20 14:30:13,1
5416,[안산시] 2019년 자립생활 정착금 지원대상자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5416,2019-10-29 00:00:00,2019-10-30 18:00:00,,,방문접수,"도내 장애인 거주시설 퇴소자 또는 자립생활 체험홈을 수료한 장애인 중 취업활동, 결혼 등 지역사회로의 정착과 자립을 희망하는 자",경기,안산시,2019-11-20 14:30:13,1
5419,2020년 경기도 신규마을기업 공모,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5419,2019-10-18 00:00:00,2019-10-30 18:00:00,,39.0,법인이 소재한 시군 방문접수 (우편 등 타 방법 불가),"- (일반)마을기업 : 마을기업 설립전교육을 이수하고, 신청 접수일 기준 도내 소재한 법인- 청년 마을기업 ※ 마을기업 설립전교육을 이수하고, 신청 접수일 기준 도내 소재한 법인 ※ 마을기업 출자자(회원)의 50% 이상이 청년(만 39세 이하)이고, 50% 이상의 지역주민으로 구성된 마을기업- 新유형 마을기업 : 붙임 3자료(新유형 마을기업 선정계획) 참고",경기,전체,2019-11-20 14:30:13,1
5420,제 1기 경기청년 해외취업 지원사업 베트남 취업 과정 연수생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5420,2019-10-28 09:00:00,2019-11-29 18:00:00,,39.0,잡아바 홈페이지(https://apply.jobaba.net)에서 신청,  - 공고일 기준 만 39세 이하 경기도 거주 또는 도내 대학 졸업(예정)자    ※ 2020년 2월 졸업(예정)자의 경우 교육과정 전 일정 참가가 가능하여야 함  - 해외여행 및 취업국가 취업 비자 발급에 결격 사유가 없는 자    ※ 남자는 군필 또는 면제  - 연수개시일 기준 고용보험 가입을 하지 아니한 자  - 해외 장기 연수 및 해외근무가 가능한 자,경기,전체,2019-11-20 14:30:13,1
5422,2020년 STX장학재단 국내 장학생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5422,2019-11-12 10:00:00,2019-11-25 17:00:00,,,온라인접수,"국내 국공립, 사립 종합 4년제 대학교 3학년 1학기(5학기) 진급예정자 (4학기 재학생 혹은 4학기 이수한 복학예정자)",전국,전체,2019-11-20 14:30:13,1
5428,2019 양육미혼모 지원사업 Mom-Up Project,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5428,2019-10-23 00:00:00,2019-11-22 17:00:00,,,우편과 온라인(이메일) 모두 접수,서울/경기권 내에 거주하는 중위소득 100% 이하의 양육미혼모 가정,전국,전체,2019-11-20 14:30:13,1
5431,2020 KF 유럽의회 트레이니십 & 잘츠부르크 글로벌 세미나 인턴십 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5431,2019-11-01 00:00:00,2019-11-22 18:00:00,18.0,,KF 지원신청포털(apply.kf.or.kr)에서 회원가입 후 작성,- KF 유럽의회 트레이니십 : 만 18세 이상 대한민국 국적자로서 해외여행에 결격사유가 없는 자- KF 잘츠부르크 글로벌 세미나 인턴십 : 대한민국 국적자로서 VISA 발급 등 해외여행에 결격사유가 없는 자 ,전국,전체,2019-11-20 14:30:13,1
5432,쉼터 퇴소 청소년 임대주택 우선입주 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5432,2019-10-25 00:00:00,,18.0,,본인이 가장 최근 이용한(또는 입소하고 있는)청소년쉼터에 신청,"청소년쉼터 퇴소(예정)자로서 입소기간 2년 이상, 퇴소 후 5년이내, 18세 이상 미혼 무주택자",전국,전체,2019-11-20 14:30:13,0
5433,숲과나눔 인재양성 프로그램 장학생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5433,2019-11-04 00:00:00,2019-11-17 23:00:00,,,홈페이지접수,"- 공통 : 환경, 안전, 보건 관련 분야- 석.박사과정 : 석.박사 과정 입학예정자 및 재학생- 글로벌리더십 : 개발도상국 국적자로 국내 대학 석.박사 과정 유학예정자 및 유학생",전국,전체,2019-11-20 14:30:13,1
5435,[양주시] 양주시청년센터,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5435,,,18.0,39.0,전화접수,양주에 거주하고 있는 만18~39세 청년,경기,양주시,2019-11-20 14:30:13,2
5438,행복출산 원스톱 온라인으로 한번에 OK,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5438,,,,,홈페이지를 통한 신청,출산 예정이신 예비 부모님들,전국,전체,2019-11-20 14:30:13,2
5439,2019년도 탈북민여성 출산.육아용품 지원 신청,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5439,2019-10-24 00:00:00,2019-11-15 18:00:00,,,"우편접수, 방문접수",북한이탈주민여성,전국,전체,2019-11-20 14:30:13,1
5440,대한한의사협회 장학생 공모,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5440,2019-10-14 00:00:00,2019-11-08 15:00:00,,,"우편접수, 이메일접수",전국 한의대 및 한의전에 재학중인 학생,전국,전체,2019-11-20 14:30:13,1
5443,2019 경기도 청년기본소득4분기,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5443,2019-11-01 09:00:00,2019-11-30 18:00:00,24.0,,온라인 접수,경기도에 주민등록을 두고 있는 만 24세 청년으로서 ① 최근 3년이상 주민등록을 두고 계속 거주  또는 ② 합산 10년 이상 주민등록 두게 되는 경우,경기,전체,2019-11-20 14:30:13,1
5450,2019 경기 청년 채용박람회,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5450,2019-11-15 10:00:00,,,,현장채용면접,경기도내 청년 및 구인기업,경기,전체,2019-11-20 14:30:13,0
5452,[부천시] 부천희망재단 - 2019 크리스마스의 기적,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5452,2019-10-30 00:00:00,2019-11-19 17:00:00,,,"방문접수, 팩스접수, 이메일접수",부천 거주 저소득 소외계층 (※지원세부대상 별첨 참조 ) ,경기,부천시,2019-11-20 14:30:13,1
5453,2019 스타트업 인턴십 프로그램 참가자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5453,2019-10-21 00:00:00,2019-11-11 00:00:00,,,"전화접수, 방문접수",수도권 18개 창업선도대학 재학생 및 휴학생,전국,전체,2019-11-20 14:30:13,1
5454,"하남감일, 고양지축, 남양주별내 신혼희망타운 입주자 모집",https://www.jobaba.net/sprtPlcy/info/view.do?seq=5454,2019-10-31 00:00:00,2019-11-15 00:00:00,,,온라인접수,"- 신혼부부 : 혼인 중인 자로서 혼인기간이 7년 이내(무주택세대구성원)- 예비신혼부부 : 혼인을 계획 중이며, 공고일로부터 1년 이내 혼인사실을 증명할 수 있는자- 한부모 가족 : 6세 이하 자녀를 둔 부 또는 모(무주택세대구성원)",경기,고양시,2019-11-20 14:30:13,1
5455,[고양시] 2019년 중증장애인 자립생활 정착금 지원대상자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5455,2019-11-01 00:00:00,2019-11-15 18:00:00,19.0,,"직접방문 또는 우편접수(등기, 마감일 18:00 도착분에 한함)","관내 장애인 거주시설 또는 체험홈에서 1년 이상 거주한 만19세 이상의 장애인으로서, 결혼, 취업 등 자립을 목적으로 시설에서 퇴소하는 장애인",경기,고양시,2019-11-20 14:30:13,1
5471,2020년 상반기 중남미 지역기구 파견인턴 선발,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5471,2019-11-08 00:00:00,2019-12-01 00:00:00,,,이메일(latinca@mofa.go.kr) 접수,- 대한민국 국적자- 국내외 대학생(3-4학년) 또는 대학원생- 영어와 스페인어 또는 영어와 포르투갈어로 업무처리가 가능한 자,전국,전체,2019-11-20 14:30:13,1
5472,Global Young Challenger 2기 연수생 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5472,2019-12-15 00:00:00,2019-12-30 17:00:00,,34.0,온라인접수,"- 입소일 기준 만 34세 이하 학사학위소지자(전공, 남녀 불문) ※ 2020년 2월 졸업예정자의 경우 국내과정 교육 참가 가능하여야 함(졸업유예자 지원 불가) ※ 본 과정은 해외 취업을 위한 과정으로 현지 비자 발급을 위해 학력 요건 필요- 해외 취업에 대한 목표가 확실하고 도전정신이 강한 자- 영어,Office 능력 자격증 소지자 우대- 일본지원자는 JLPT N3 이상 또는 아래관련 학과 및 IT 자격증 소지자 우대 ※ 컴퓨터 공학과, 정보통신학과, SW관련학과, 정보보호학과, 정보보안학과, 일본어과 등- 베트남, 헝가리지원자는 마케팅 관련 공모전 및 대외활동 경험자 우대- 해외 장기 연수 및 해외 근무가 가능한 신체 건강한 자 ※ 최종 합격자에 한해 건강검진 진행 예정- 해외 연수 및 취업에 결격 사유가 없는 자(남자는 군필 또는 면제)- 연수 개시일 기준 고용보험 가입을 하지 아니한 자",전국,전체,2019-11-20 14:30:13,0
5475,"성남시 청년활동지원 공모사업 ""청년이, 해봄""",https://www.jobaba.net/sprtPlcy/info/view.do?seq=5475,2019-11-01 09:00:00,2019-11-23 18:00:00,19.0,39.0,성남시 청년지원센터 홈페이지  이메일 신청 및 접수,  - 성남청년(만19~39세)* 총42팀 내외    * 주소지가 성남이거나 성남에서 활동하는 청년(재학·재직)    * 대표자는 반드시 성남에 거주하거나 성남에서 활동(재학·재직·기타)하는 것을       증명할 수 있는 청년,경기,성남시,2019-11-20 14:30:13,1
5478,"남양주 다산, 평택 고덕 공공임대상가 임차인 모집",https://www.jobaba.net/sprtPlcy/info/view.do?seq=5478,2019-11-19 10:00:00,2019-11-22 18:00:00,,,방문접수(경기도시공사 6층 주택사업처 주택관리2부),"사회적기업, 청년창업기업, 경력단절여성 중 조건 해당자",경기,평택시,2019-11-20 14:30:13,1
